video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"CkS4y0bSMAI","Главный флэшбек детства 😬 #валентинсидоров #стендап #standup","2022-11-15T08:35:24Z","UCt3Btcf3yPl8zBEcf0a_E3w","Валентин Сидоров","23","22.15.11","[none]","89855","0","0","15","https://i.ytimg.com/vi/CkS4y0bSMAI/default.jpg","False","True",""
"vSHWT7I-OSw","Кто проживает на дне океана 😅 #валентинсидоров #стендап #standup","2022-11-14T08:49:34Z","UCt3Btcf3yPl8zBEcf0a_E3w","Валентин Сидоров","23","22.15.11","[none]","249905","0","0","40","https://i.ytimg.com/vi/vSHWT7I-OSw/default.jpg","False","True",""
"Ll7wrzmtWW8","ПСН. #10 АНДРЕЙ БЕБУРИШВИЛИ х ИВАН АБРАМОВ x ДЕНИС ДОРОХОВ х ЯНА КОШКИНА","2022-11-14T08:00:08Z","UC6dQCwjCuQ_4cGTNEsCvo5A","WoW","17","22.15.11","Плохие спортивные новости|Денис Дорохов|Яна Кошкина|ПСН|новости|спортивные новости|Wow|Иван Абрамов|Андрей Бебуришвили","626116","0","0","1048","https://i.ytimg.com/vi/Ll7wrzmtWW8/default.jpg","False","True","Ждём вас в The Hole за эксклюзивным контентом, которого у нас много: https://thehole.page.link/sportnews_1411Это выпуск спортивных новостей, которые ты нигде и никогда не услышишь."
"_m-CdIHhSNU","То, Что Они Обнаружили В Лесу Лишило Их Дара Речи","2022-11-15T07:04:10Z","UCRW3VLiVep5Ud4Ovhj2eUyA","Мастерская Настроения","24","22.15.11","самые|факты|почему|топ|топ 5|топ 10|топ5|top 10|мастерская|мастерская настроения|мастерскаянастроения|вы не знали|интересные факты|топ самых|невероятные|интересное|самые самые|в мире|10 самых|top 5|интересные|самый|необычные|самое|top5|лучшие|познавательное|интересно|самых|как|люди|подборка|находка на пляже|на пляже|находка|Винтажные машины|сундук с золотом|ракета в безлюдной пустыне|нечто особенное","158309","0","0","120","https://i.ytimg.com/vi/_m-CdIHhSNU/default.jpg","False","True","Солёный попкорн ► https://goo.su/BN6V3qПодпишись ► https://bit.ly/3DRStvzВинтажные машины на старом заводе, сундук с золотом на красивом пляже, ракета в безлюдной пустыне — оказывается, иногда в обычных местах можно найти нечто совершенно особенное. Подробнее об этих историях в нашем новом видео! По вопросам авторского права, пожалуйста, свяжитесь с нами по адресу: copymanager.mn@gmail.comРеклама и сотрудничество: https://vk.com/club60235938?w=page-60235938_49750911"
"NMZFPLbb69w","ЧУНДРА ЧУЧУНДРА НЕ ГОВОРИ ТАК ПОН — ОТКУДА МЕМ?","2022-11-14T16:10:20Z","UCdd2rozVKNHZg9oTeY_X7WQ","Виндяй","23","22.15.11","не|говори|так|откуда мем|откуда|мем|meme|оригинал|original|меме|прикол|приколы|небуди|реакция|виндяй|реакция виндяй|реакция на мемы","259775","0","0","5712","https://i.ytimg.com/vi/NMZFPLbb69w/default.jpg","False","True","СЮДА ПОДПИШИСЬ - https://t.me/windy31roomЕсли нашли свое видео - пишите на почту windyreactions31@gmail.comПодпишись, не петушись - http://bit.ly/2dTcaM9Мой вк - https://vk.com/windyaiМоя группа - http://bit.ly/2ep8Ur8Оригинал - https://www.youtube.com/c/nebudiХочешь посмотреть веселые видео или тест на психику не смейся челлендж? Тогда ты пришел по правильному адресу! На этом канале можно найти много блогов и других интересных видео, в том числе, конечно и тест на психику не смейся челлендж. Попробуй не засмеятся на этом видео или продержись дольше меня, тогда с тобой все в порядке, а если нет, то ничего :DВ общем, смотрим тест на психику не смейся челлендж и радуемся жизни, такие дела. Так же не забывай смотреть на другие блоги и видео челленджи на канале и подписываться, чтобы больше найти интересных и веселых видео. ЛУЧШИЕ ПРИКОЛЫ проиграл приколы 2021"
"E-L2JI4PRbc","Би-2 — Аллилуйя (2022)","2022-11-15T07:20:09Z","UC8yXiBwG4BbMtKpWuV8TwKw","Би-2","10","22.15.11","Би-2|Б2|Би2|b2|bi-2|bi2|би|bi|bdva|bdva.ru|b2band|Шура|Лёва|Шура Би-2|Лёва Би-2|clip|video|r-n-r|music|клип|музыка|рок|видеоклип|рок-н-ролл|rock|rock-n-roll|Би 2|NewBest|Пекло|Депрессия|Бог проклятых|Аллилуйя|премьера|новая песня|новый альбом|2023|live|делай то что должен делать|смело потому что веришь|hallelujah|new album","97802","0","0","1299","https://i.ytimg.com/vi/E-L2JI4PRbc/default.jpg","False","True","🎶 Новый альбом «Аллилуйя» → https://band.link/b2_hallelujah💿 Предзаказ CD и винила + 3 новых релиза → https://planeta.ru/campaigns/b2band  Режиссёр — Макс ШишкинБи-2, 2022 Leva Би-2 — вокал, аранжировка Shura Би-2 — гитара, бэк-вокал Ян Николенко — клавишные, бэк-вокал Борис Лифшиц — ударные Андрей Звонков — гитара, бэк-вокал Макс Лакмус — бас Андрей Лебедев (Белый) — клавишные, аранжировка Хор — группа мальчиков Большого детского хора имени В. С. Попова п/у А. Кислякова Музыка — Leva Би-2, Shura Би-2 Слова — Leva Би-2, Ян Николенко Запись @ студия «FlySound/Би-2», Москва, лето 2022 Инженеры — Сергей Большаков, Владимир Воронцов, Татьяна Данилина Сведение @ Adrian Bushby, London, сентябрь 2022 Мастеринг @ Brian Big Bass Gardner, LA, октябрь 2022 Ближайшие концерты → https://bdva.ru Би-2, 2022 TikTok – https://tiktok.com/@b2band Instagram — https://instagram.com/b2bandFB — https://fb.com/b2bandVK — https://vk.com/b2bandОфициальный мерч Би-2 — https://shop.bdva.ru"
"LBAPgdxHnoA","Подкаст Абрамова. #3 Зоя Яровицына","2022-11-14T15:00:03Z","UC_1O5w8-Gv812YiZwxd1qSw","Иван Абрамов","23","22.15.11","Иван Абрамов|подкаст|подкаст Ивана Абрамова|Подкаст Абрамова|medium quality|откровенный разговор|детские страхи|взрослые переживания|Зоя Яровицына|Яровицына|Абрамов и Яровицына","203978","0","0","980","https://i.ytimg.com/vi/LBAPgdxHnoA/default.jpg","False","True","Бесплатная кредитка Альфы с годом без %. Оформите онлайн и получайте 100 % кэшбэк: https://alfa.me/k6T1mQПодкаст Ивана Абрамова. Откровенный разговор на темы, в которых зритель найдет отражение своих детских страхов и взрослых переживаний.Музыка: Иван Абрамов Аранжировка: Николай Горбунов00:00 Начало00:14 “У меня нет примера, что детство это прикольно00:55 Про приют для животных02:20 Животные первостепенны на планете03:16 Почему Зоя раньше не понимала прикол собаки05:24 Как Ваня пнул собаку06:05 Откуда у Зои такая любовь к животным08:58 Как Зоя купила кошку на авито09:49 Как полюбить чтение11:25 Три любимые книги Вани12:15 Почему Ваня не читал книги в детстве13:36 Как Зоя в 15 лет прочитала всего Достоевского14:50 Почему Зою заинтересовало чтение книг16:12 Книги детства18:11 Как Ваня обманывал родителей 20:06 Зоя про участие в поэтическом клубе22:14 Пример хорошего учителя литературы23:17 Книги, как уход из реальности24:55 Почему Зоя никогда не читала Гарри Поттера 26:24 Про лего из Гарри Поттера за 2700027:52 Как Зоя пережила развод родителей31:40 Зачем родили Зою?33:40 Откуда позиция по чайлдфри?37:34 Почему Ваня всегда хотел иметь детей40:43 Почему Ване комфортнее в женском коллективе41:41 Зоя про брата и друзей парней44:26 О мужском и женском коллективе48:10 Конкуренция с Иркой Мягковой53:10 Конкуренция с Варей Щербаковой55:01 О сложной форме зависти57:40 О злости на тиктокеров01:00:13 Почему Щербаков любит ЧБД больше, чем стендап01:03:34 Почему Щербаков гордится, что не прочитал ни одной книги01:04:54 Почему Зоя хочет отдохнуть от стендапа01:08:18 Новый проект для книголюбов??01:09:07 Зоя советует книги, чтобы полюбить чтение01:10:35 Почему не нужно читать диснеевские книги01:11:28 “Лучше чем Мастер и Маргарита я не читала ничего01:11:55 Как Ваня прочитал всю школьную программу 01:13:05 Спор о скучных и динамичных книгах01:15:05 Книги про мрак и жесть01:16:19 Зоя про отношения с братом01:21:27 Как брат заменил отца для Зои01:23:05 Знакомство брата Зои и мужа 01:25:39 Почему Зоя и Рома решили пожениться01:28:06 Как мама Зои живет после инсульта01:31:04 Жизнь мамы Зои после инсульта 01:33:16 Подарок для Зои"
"pk4Dxmcrwgw","САМАЯ НЕЧЕСТНАЯ ИГРА В AMONG US МАЙНКРАФТ!","2022-11-15T06:17:55Z","UCrpt82vHWIWZSHtNQxncPrg","EdisonPts","20","22.15.11","эдисон|едісон|edisonpts|эдисон перец|едисон|Катя|Эдисон и Катя|девушка эдисона|девушка|моя девушка|майнкрафт девушка|выживание с девушкой|эдисон майнкрафт|майнкрафт|minecraft|выживание|эдисон новое видео|эдисон новая серия|эдисон и катя новое видео|эдисон новая рубрика|эдисон выживание|among us|амонг ас|among us в майнкрафт|амонг ас в майнкрафт|предатель|майнкрафт предатель|among us предатель|майнкрафт амонг ас|самая нечестная игра в among us","962529","0","0","4892","https://i.ytimg.com/vi/pk4Dxmcrwgw/default.jpg","False","True","Самая нечестная игра! AMONG US в МАЙНКРАФТЕ!► ПРЕДАТЕЛЯ НЕВОЗМОЖНО ПОЙМАТЬ В AMONG US В МАЙНКРАФТ: https://youtu.be/r_YceR_JXN4► Мой Телеграм: https://t.me/edisonfamilia● Мой Инстаграм: https://www.instagram.com/edisonperets/● Я ВКонтакте: http://vk.com/eduard_perets● Группа ВКонтакте: http://vk.com/edfungroup★ Мой магазин ОДЕЖДЫ: https://edisonfamily.vsemaykishop.ru/★ Мой второй канал Эдисон Перец: https://www.youtube.com/c/eduardperets▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰▰► Реклама и сотрудничество: peretseduard2207@hotmail.com"
"D13giSoXSw4","Два раунда до истории | INSILIO","2022-11-14T12:00:18Z","UCIw2rTM06cwxmGymygViTXQ","Rachel CSGO","20","22.15.11","rachel|rachelr|esea|twitch|faceit|fpl-c|fpl|insilio|csgo|инсилио|рачел|hltv|хлтв","319133","0","0","860","https://i.ytimg.com/vi/D13giSoXSw4/default.jpg","False","True","СТРИМЫ ТУТ - https://www.twitch.tv/rachelrTelegram - https://t.me/RachelRcsgoГРУППА VK - https://vk.com/rachelr_csgoЯ VK - https://vk.com/id33343141ГРУППА INSILIO - https://vk.com/insilio_csgoFACEIT - https://www.faceit.com/ru/players/RachelRМой Steam - https://steamcommunity.com/id/Rvchel_CS/ГРУППА STEAM (RachelR) - https://steamcommunity.com/groups/RachelRГРУППА INSILIO Jr. - https://steamcommunity.com/groups/csgoinsiliojrIns1derFT (крутые нарезки ТС-ов) - https://www.youtube.com/channel/UCOFAauJS0a1Xu2OvEMbjF2gMusic:Abandoned In Destiny - Faded Eyes (Acoustic)All Faces Down - Reckless NightsAll Time Low - SleepwalkingAvoid - CowabungaHollow City - Over ThinkingLetters Sent Home - FirePalaye Royale - Line It Up (feat. LP)Straight Shot Home - Everlasting SunThe Comfort - Bloom"
"96J2tPy9RR0","ОТАШ АЛЕМДАР ХАЁТИ НИМА БУЛДИ","2022-11-15T04:18:53Z","UCMyLHTnXfOSHbRC5v3gauwg","Otash Alemdar","23","22.15.11","[none]","65496","0","0","2667","https://i.ytimg.com/vi/96J2tPy9RR0/default.jpg","False","True","INSTAGRAM MANZILLAR:https://www.instagram.com/OTASH_ALEMDAR/Ассалом алекум Малумот учун тел, телеграм, ватсапт. +7 977 747 65 66Азиз Ватандош дустлар Каналда куйилайдиган РЕКЛАМАЛАРГА АДМИНСТРАТОР ЖАВОБ БЕРМАЙДИ!!!!!!!!!!!"
"um35P3osV9U","День двести шестьдесят четвертый. Беседа с @Alexey Arestovych Алексей Арестович","2022-11-14T20:51:10Z","UCQVtD_N4OeD-9PshBq7NwyQ","ФЕЙГИН LIVE","25","22.15.11","фейгин live|фейгин лайф|марк фейгин|mark feygin|фейгин|марк фейгин стрим|фейгин марк|новости|политика|экономика|общество|прямой эфир|прямая трансляция|стрим|Society|Politics|общество и политика|арестович|арестович фейгин|фейгин арестович|power and politics|россия|украина|путин|зеленский|ukraine|news|фейгин лайв|россия украина|алексей арестович|херсон|херсон сейчас|фейгін|всу вошли в херсон|новости украины|украина сегодня|спецоперация","1568235","0","0","2911","https://i.ytimg.com/vi/um35P3osV9U/default.jpg","False","True","#Фейгин #ФейгинLIVE #арестович День двести шестьдесят четвертый. Беседа с  @Alexey Arestovych  Алексей Арестович (Киев).https://feygin-live.customprint.market/uk сайт с фирменным дизайном Фейгин и Арестович если вы проживаете в Украине.https://feygin-live.myspreadshop.ie сайт с фирменным дизайном Фейгин и Арестович, если вы проживаете в Европе, Азии и Ближнем Востоке.https://feygin-live-usa.myspreadshop.com сайт с фирменным дизайном Фейгин и Арестович, если вы проживаете в Северной и Южной Америке, Африке и Тихоокеанском регионе.Подписка на PATREON https://www.patreon.com/feygin_liveЗачем нужна подписка на PATREON https://youtu.be/vcVmXQD7hrsПоддержите ФЕЙГИН LIVE: https://donate.stream/feyginliveПоддержите ФЕЙГИН LIVE: https://www.donationalerts.com/r/feygin_liveРеквизиты для поддержки проекта:Перевод с любой банковской карты https://buy.stripe.com/3cs03j5drbasg2Q004 недоступный для контроля российских регуляторов! Paypal: https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=urlЯндекс-кошелек (в рублях): https://yoomoney.ru/to/4100116535768948QIWI Кошелек: https://qiwi.com/n/FEYGINLIVEBitcoin: 16rWnEwYErcknE2QWAJwRcGMw8L6cCjXLhETH: 0xe02B9F3b530a0AAf58B626Ad819672FF5c355Aee (убедитесь, что сеть верна: Ethereum (ERC20).USDC: 0xe02B9F3b530a0AAf58B626Ad819672FF5c355AeeДля пожертвований из Украины и Казахстана перечисляйте на кошельки платформы advcash.com на аккаунт feyginlive@gmail.comФейгин LIVE в соцсетях:Твиттер  Фейгин LIVE - https://twitter.com/FeyginMark4Фейсбук  Фейгин LIVE - https://www.facebook.com/mark.feygin.z Телеграмм-канал Фейгин LIVE - https://t.me/MarkFeyginПодкасты Фейгин LIVE - https://castbox.fm/ch/3077294Почта для корреспонденции - feyginlive@gmail.com"
"KU6axr7JPSY","ЗАКРЫЛИ СВОЕГО НАЧАЛЬНИКА В МАГАЗИНЕ | Переписки Подписчиков","2022-11-15T09:00:10Z","UCVquE_2vWHO8NZGTTuf9p6A","Чайку под Чаёк","23","22.15.11","чайку под чаёк|чайку под чаек|яжемать|чайку под чаек переписки|яжемать переписки|авито переписки|чайку под чаек переписки подписчиков|яжмать|переписка|чайку под чаек авито|авито|переписки|переписки с озвучкой|объявления на авито|чайку под чаек смешные переписки|переписка с озвучкой|переписки подписчиков|смешные переписки авито|смешные переписки|переписки на авито|угарные переписки авито|продажи на авито|треш на авито|авито халявщики|халявщики на авито","44470","0","0","331","https://i.ytimg.com/vi/KU6axr7JPSY/default.jpg","False","True","🔥скачивай бесплатно Tanks Blitz и присоединяйся к огромному сообществу танкистов онлайн: https://tanksbtlitz.onelink.me/Sl37/tpilu72aВсем привет, дорогие друзья! Вы на канале Чайку под Чаёк. Сегодня у нас рубрика Переписки Подписчиков. В этом видео вы увидите еще одну историю с начальником зоомагазина с острова Сахалин, которого на этот раз закрыли в магазине (это тот, который в одном из предыдущих видео хотел организовать вахту). А также смешные переписки с озвучкой про халявщиков и треш на Авито ждут вас в новом ролике! Приятного просмотра! Лайк и подписка! Поддержать:🐦 На Boosty: https://boosty.to/chaykupodchayok🐦 Донатом: https://www.donationalerts.com/r/saintpanda72🐦 Криптой BTC (для них*евых врот*бисей): bc1q8pzsehsd730yzxhjln8ezgugxemjzfhrmypsu0🐦 Мой Телеграм (с чатом для общения): https://t.me/chayka_v_telegram🐦 Мой ВК (переписки сюда): https://vk.com/gold7gold7🐦 Группа в ВК: https://vk.com/public212586914🐦 Мой Дзен: https://zen.yandex.ru/id/604b4226035235075dd94f0e🐦 Мой Инстаграм: https://www.instagram.com/saintpanda72/?igshid=3re6hszgecq9 (((((🐦 Мой ТикТок: https://vm.tiktok.com/ZSJLtrbn9/🐦 По рекламе писать на почту: chaikupodchaek.ads@gmail.comМузыка из интро в моем ВК.Pb3XmBtzt3U6YH7Lrym3ie4qkjnhdDYAh9xs7u8"
